transaction_id,customer_id,datetime,stock_code,action,quantity,price,fee
TC001_230_0,C001,2024-06-05 10:21:00,YEG,buy,11,7.06,0.3825449541846394
TC001_230_1,C001,2024-06-05 09:28:00,YEG,buy,46,8.36,0.6470731191694659
TC001_230_2,C001,2024-06-05 09:33:00,YEG,buy,64,7.49,1.4247594856647334
TC001_230_3,C001,2024-06-05 10:59:00,CSV,buy,24,25.91,1.713655897731057
TC001_230_4,C001,2024-06-05 09:23:00,PET,buy,41,29.16,5.257628561786527
TC001_230_5,C001,2024-06-05 10:16:00,TCM,buy,47,43.35,7.497935712855537
TC001_230_7,C001,2024-06-05 14:41:00,PET,sell,8,28.37,0.3146533953243342
TC001_230_8,C001,2024-06-05 14:43:00,YEG,sell,49,5.01,0.49083758017575546
TC001_230_9,C001,2024-06-05 13:44:00,TCM,sell,47,39.75,3.4276950280418674
TC001_230_close,C001,2024-06-05 14:44:00,CSV,sell,24,25.35,1.9824768790525122
TC001_231_0,C001,2024-06-06 10:54:00,CSV,buy,50,22.83,3.829001797162846
TC001_231_1,C001,2024-06-06 11:23:00,TCM,buy,51,40.3,6.335826437129009
TC001_231_2,C001,2024-06-06 09:36:00,CSV,buy,68,25.69,5.490734504855294
TC001_231_3,C001,2024-06-06 11:20:00,TCM,buy,40,43.91,8.16566379268777
TC001_231_4,C001,2024-06-06 11:29:00,PET,buy,70,29.36,7.503110882572058
TC001_231_5,C001,2024-06-06 10:13:00,FPT,buy,28,102.18,3.7034244544193213
TC001_231_6,C001,2024-06-06 14:37:00,TCM,sell,63,44.0,13.782946009178547
TC001_231_7,C001,2024-06-06 14:12:00,CSV,sell,68,22.67,6.1862546764549275
TC001_231_8,C001,2024-06-06 13:35:00,FPT,sell,28,103.5,11.74796418046622
TC001_231_10,C001,2024-06-06 14:02:00,PET,sell,41,29.21,3.5813719479692585
TC001_232_0,C001,2024-06-07 09:25:00,PET,buy,77,29.75,2.609173113034106
TC001_232_1,C001,2024-06-07 09:06:00,FPT,buy,59,103.94,17.435754797086975
TC001_232_2,C001,2024-06-07 11:19:00,TCM,buy,36,43.99,6.912451201704341
TC001_232_3,C001,2024-06-07 10:58:00,YEG,buy,67,9.22,1.143292259453386
TC001_232_6,C001,2024-06-07 14:41:00,YEG,sell,10,11.38,0.5661989829552322
TC001_232_7,C001,2024-06-07 14:10:00,TCM,sell,14,43.72,2.922523256740682
TC001_232_close,C001,2024-06-07 14:01:00,PET,sell,77,30.7,10.253080584895708
TC001_232_close,C001,2024-06-07 13:43:00,FPT,sell,59,101.29,26.940440975082268
TC001_233_0,C001,2024-06-10 09:21:00,PET,buy,37,29.75,5.299853692885476
TC001_233_1,C001,2024-06-10 09:32:00,FPT,buy,61,105.4,7.555235349771888
TC001_233_2,C001,2024-06-10 10:08:00,FPT,buy,12,107.71,3.9440295449460576
TC001_233_3,C001,2024-06-10 11:12:00,FPT,buy,29,102.17,11.758340521170965
TC001_233_4,C001,2024-06-10 11:15:00,CSV,buy,34,26.51,2.3571599422823137
TC001_233_6,C001,2024-06-10 13:36:00,PET,sell,19,28.54,1.9043826604903347
TC001_233_8,C001,2024-06-10 14:33:00,CSV,sell,16,28.65,0.9644923661928334
TC001_233_close,C001,2024-06-10 13:58:00,FPT,sell,102,102.52,36.470960119223506
TC001_234_0,C001,2024-06-11 10:43:00,FPT,buy,66,108.46,35.36025224406538
TC001_234_1,C001,2024-06-11 10:19:00,FPT,buy,14,107.23,7.078445472614775
TC001_234_2,C001,2024-06-11 10:41:00,CSV,buy,51,27.08,2.4918443813023776
TC001_234_3,C001,2024-06-11 10:52:00,FPT,buy,54,103.83,7.309098887268271
TC001_234_4,C001,2024-06-11 13:02:00,FPT,sell,89,111.2,31.069560418862807
TC001_234_6,C001,2024-06-11 13:21:00,CSV,sell,51,31.06,2.848726187567251
TC001_235_0,C001,2024-06-12 09:46:00,YEG,buy,49,9.09,1.1360575501659806
TC001_235_1,C001,2024-06-12 10:14:00,FPT,buy,68,111.89,28.602774966002382
TC001_235_2,C001,2024-06-12 11:09:00,CSV,buy,45,27.23,3.007320069184949
TC001_235_3,C001,2024-06-12 10:41:00,TCM,buy,71,45.12,8.639432831337407
TC001_235_4,C001,2024-06-12 14:05:00,FPT,sell,68,112.74,8.371904609906204
TC001_235_5,C001,2024-06-12 14:01:00,TCM,sell,71,42.53,11.44517729184116
TC001_235_7,C001,2024-06-12 13:59:00,YEG,sell,49,11.53,2.6587573364991988
TC001_235_close,C001,2024-06-12 13:41:00,CSV,sell,45,30.86,3.3419539179776083
TC001_236_0,C001,2024-06-13 11:03:00,PET,buy,40,28.61,4.8525109042453645
TC001_236_1,C001,2024-06-13 11:02:00,PET,buy,51,29.9,2.922527505892038
TC001_236_2,C001,2024-06-13 11:28:00,PET,buy,75,33.33,10.88887876188572
TC001_236_3,C001,2024-06-13 10:08:00,YEG,buy,13,8.94,0.2248248283856338
TC001_236_4,C001,2024-06-13 10:16:00,FPT,buy,36,110.2,8.401154690008598
TC001_236_5,C001,2024-06-13 14:26:00,YEG,sell,13,10.07,0.6153590186492447
TC001_236_10,C001,2024-06-13 13:59:00,FPT,sell,13,110.01,6.634179115224284
TC001_236_close,C001,2024-06-13 13:22:00,PET,sell,166,26.73,14.43802183675148
TC001_237_0,C001,2024-06-14 11:18:00,YEG,buy,18,8.4,0.20059897296660192
TC001_237_1,C001,2024-06-14 10:36:00,FPT,buy,42,113.87,5.114889995070771
TC001_237_2,C001,2024-06-14 10:24:00,FPT,buy,11,111.04,1.91111551552254
TC001_237_3,C001,2024-06-14 11:15:00,TCM,buy,49,43.88,4.464399101161741
TC001_237_close,C001,2024-06-14 14:26:00,YEG,sell,18,8.11,0.2569233726645747
TC001_237_close,C001,2024-06-14 13:30:00,FPT,sell,53,114.48,8.426008744729613
TC001_237_close,C001,2024-06-14 14:21:00,TCM,sell,49,39.98,2.532738766523764
TC001_238_0,C001,2024-06-17 10:47:00,CSV,buy,17,26.06,1.0413982171350253
TC001_238_1,C001,2024-06-17 11:08:00,YEG,buy,11,8.54,0.14757062459769218
TC001_238_2,C001,2024-06-17 10:07:00,PET,buy,69,29.94,2.1330688243992286
TC001_238_3,C001,2024-06-17 10:01:00,PET,buy,70,23.63,6.637433185320428
TC001_238_4,C001,2024-06-17 10:08:00,FPT,buy,53,109.18,18.059039275974357
TC001_238_5,C001,2024-06-17 09:52:00,PET,buy,27,27.59,3.0300599223020184
TC001_238_6,C001,2024-06-17 14:29:00,PET,sell,96,27.56,7.953142761196581
TC001_238_7,C001,2024-06-17 14:49:00,YEG,sell,4,5.56,0.09902145168772848
TC001_238_9,C001,2024-06-17 14:54:00,CSV,sell,8,23.02,0.6863728045149671
TC001_238_11,C001,2024-06-17 13:01:00,FPT,sell,12,111.82,3.0269560445625046
TC001_239_0,C001,2024-06-18 10:04:00,FPT,buy,48,108.5,8.160718038893766
TC001_239_1,C001,2024-06-18 10:42:00,YEG,buy,63,8.67,2.670693599007392
TC001_239_2,C001,2024-06-18 11:26:00,CSV,buy,60,27.19,5.9998999419776275
TC001_239_4,C001,2024-06-18 14:23:00,CSV,sell,39,30.3,1.4993297020319134
TC001_239_close,C001,2024-06-18 13:10:00,FPT,sell,48,105.3,22.319435410210243
TC001_239_close,C001,2024-06-18 13:17:00,YEG,sell,63,11.34,2.8286321075562744
TC001_240_0,C001,2024-06-19 11:02:00,CSV,buy,16,30.1,2.4039216663232983
TC001_240_1,C001,2024-06-19 11:20:00,CSV,buy,48,23.57,1.9817428202644858
TC001_240_2,C001,2024-06-19 09:16:00,PET,buy,38,28.18,1.1909447729500264
TC001_240_3,C001,2024-06-19 10:01:00,CSV,buy,48,27.15,5.140701167807961
TC001_240_7,C001,2024-06-19 13:32:00,CSV,sell,70,26.16,4.0848764250414655
TC001_240_close,C001,2024-06-19 14:22:00,PET,sell,38,27.02,2.9007676918054983
TC001_241_0,C001,2024-06-20 10:51:00,YEG,buy,37,8.45,1.0910568032695362
TC001_241_1,C001,2024-06-20 10:05:00,PET,buy,64,28.23,4.628691138212474
TC001_241_2,C001,2024-06-20 10:06:00,PET,buy,60,27.79,5.786555849546762
TC001_241_3,C001,2024-06-20 09:53:00,FPT,buy,67,112.99,23.033283830331445
TC001_241_4,C001,2024-06-20 14:38:00,YEG,sell,19,4.96,0.34329541286637444
TC001_241_7,C001,2024-06-20 14:13:00,PET,sell,77,31.13,7.003130452948892
TC001_241_close,C001,2024-06-20 14:50:00,FPT,sell,67,116.86,11.434702865368921
TC001_242_0,C001,2024-06-21 09:41:00,PET,buy,13,28.52,1.3755469830127773
TC001_242_1,C001,2024-06-21 11:28:00,YEG,buy,15,8.45,0.14889767591119407
TC001_242_2,C001,2024-06-21 11:17:00,TCM,buy,60,44.5,2.956368629754876
TC001_242_3,C001,2024-06-21 09:31:00,FPT,buy,31,115.37,8.616878361344904
TC001_242_6,C001,2024-06-21 14:44:00,FPT,sell,7,113.05,2.209268516759476
TC001_242_close,C001,2024-06-21 13:56:00,PET,sell,13,24.54,0.7970239210120174
TC001_242_close,C001,2024-06-21 13:19:00,YEG,sell,15,10.49,0.17196320081098865
TC001_242_close,C001,2024-06-21 13:59:00,TCM,sell,60,42.53,3.6062764127016553
TC001_243_0,C001,2024-06-24 09:14:00,CSV,buy,18,25.84,0.5386559617752512
TC001_243_1,C001,2024-06-24 09:04:00,TCM,buy,71,42.65,11.343937689254314
TC001_243_2,C001,2024-06-24 10:03:00,TCM,buy,40,40.6,2.5064287698026053
TC001_243_3,C001,2024-06-24 11:07:00,TCM,buy,76,44.99,8.76026756851783
TC001_243_4,C001,2024-06-24 10:27:00,CSV,buy,52,29.38,1.7845714396205588
TC001_243_10,C001,2024-06-24 13:44:00,TCM,sell,59,45.09,2.669059643823172
TC001_243_close,C001,2024-06-24 13:51:00,CSV,sell,70,28.93,7.0032655404244135
TC001_244_0,C001,2024-06-25 10:27:00,PET,buy,44,26.55,1.7619178620129297
TC001_244_1,C001,2024-06-25 09:21:00,FPT,buy,17,112.48,3.25257715213293
TC001_244_2,C001,2024-06-25 09:13:00,FPT,buy,20,110.2,5.690158605784275
TC001_244_3,C001,2024-06-25 11:28:00,PET,buy,53,24.56,6.489323405555113
TC001_244_4,C001,2024-06-25 11:19:00,PET,buy,29,27.15,3.1422454065576018
TC001_244_5,C001,2024-06-25 10:11:00,FPT,buy,17,112.76,3.8210122654914294
TC001_244_9,C001,2024-06-25 14:05:00,PET,sell,126,29.01,5.853066360188681
TC001_244_close,C001,2024-06-25 14:25:00,FPT,sell,54,106.5,19.530024701537357
TC001_245_0,C001,2024-06-26 09:07:00,YEG,buy,27,8.7,0.28474110630437466
TC001_245_1,C001,2024-06-26 10:32:00,CSV,buy,50,26.33,5.260609487431982
TC001_245_2,C001,2024-06-26 10:29:00,FPT,buy,10,111.72,4.554413418998023
TC001_245_3,C001,2024-06-26 09:48:00,CSV,buy,62,26.09,2.8657947221632107
TC001_245_4,C001,2024-06-26 09:44:00,CSV,buy,14,26.44,1.792700779527735
TC001_245_6,C001,2024-06-26 13:09:00,YEG,sell,27,8.06,0.6768659854385062
TC001_245_9,C001,2024-06-26 13:22:00,CSV,sell,126,24.95,7.826346189854753
TC001_245_close,C001,2024-06-26 14:30:00,FPT,sell,10,110.11,2.2163174322874757
TC001_246_0,C001,2024-06-27 09:00:00,YEG,buy,77,8.57,1.2971788315339046
TC001_246_1,C001,2024-06-27 09:40:00,TCM,buy,26,43.88,5.257917905482472
TC001_246_2,C001,2024-06-27 09:08:00,YEG,buy,36,10.5,1.8067115895858168
TC001_246_3,C001,2024-06-27 10:23:00,FPT,buy,23,112.57,6.669219131367722
TC001_246_4,C001,2024-06-27 11:19:00,TCM,buy,32,42.28,3.2505872261477347
TC001_246_7,C001,2024-06-27 13:32:00,FPT,sell,13,108.59,2.7969436474006866
TC001_246_close,C001,2024-06-27 13:42:00,YEG,sell,113,9.84,2.653005127868589
TC001_246_close,C001,2024-06-27 13:39:00,TCM,sell,58,47.39,2.954694012606781
TC001_247_0,C001,2024-06-28 09:27:00,CSV,buy,19,25.88,2.315924821575151
TC001_247_1,C001,2024-06-28 10:53:00,TCM,buy,41,39.45,5.349222381499575
TC001_247_2,C001,2024-06-28 09:42:00,TCM,buy,60,43.4,4.010433520556723
TC001_247_3,C001,2024-06-28 13:11:00,TCM,sell,38,44.46,2.865534288534397
TC001_247_4,C001,2024-06-28 14:02:00,CSV,sell,19,22.02,1.0965068624577232
TC001_248_0,C001,2024-07-01 09:15:00,YEG,buy,20,8.39,0.17695108975473417
TC001_248_1,C001,2024-07-01 10:15:00,TCM,buy,60,39.78,6.095784926513327
TC001_248_2,C001,2024-07-01 09:18:00,CSV,buy,21,26.9,1.0730727525696995
TC001_248_3,C001,2024-07-01 10:20:00,CSV,buy,59,25.01,2.6292432585059444
TC001_248_4,C001,2024-07-01 09:39:00,FPT,buy,29,109.01,9.473872298835682
TC001_248_5,C001,2024-07-01 10:03:00,TCM,buy,14,43.62,0.7626431601877476
TC001_248_7,C001,2024-07-01 13:47:00,TCM,sell,74,47.24,15.529131547142157
TC001_248_8,C001,2024-07-01 13:14:00,CSV,sell,17,24.9,1.6066308610520466
TC001_248_9,C001,2024-07-01 14:23:00,FPT,sell,29,111.5,15.683659925549074
TC001_248_close,C001,2024-07-01 14:49:00,YEG,sell,20,6.28,0.6119563463882194
TC001_249_0,C001,2024-07-02 09:18:00,CSV,buy,15,26.75,0.994042465358078
TC001_249_1,C001,2024-07-02 09:20:00,TCM,buy,24,44.06,1.2595200058298015
TC001_249_2,C001,2024-07-02 09:26:00,CSV,buy,18,22.84,1.7367968123145108
TC001_249_3,C001,2024-07-02 09:24:00,YEG,buy,42,8.39,1.421371771405011
TC001_249_4,C001,2024-07-02 10:59:00,YEG,buy,57,7.84,0.8709284984053309
TC001_249_5,C001,2024-07-02 13:17:00,YEG,sell,20,6.39,0.18202355293980926
TC001_249_6,C001,2024-07-02 14:59:00,TCM,sell,6,41.19,0.327938685733168
TC001_249_close,C001,2024-07-02 14:42:00,CSV,sell,33,30.06,3.4934064101216484
TC001_250_0,C001,2024-07-03 11:15:00,CSV,buy,36,28.52,3.178188196588681
TC001_250_1,C001,2024-07-03 10:33:00,YEG,buy,66,8.4,1.1228958214703952
TC001_250_2,C001,2024-07-03 10:38:00,YEG,buy,30,7.59,1.099156222095792
TC001_250_3,C001,2024-07-03 11:05:00,CSV,buy,35,28.6,3.7636099014787128
TC001_250_4,C001,2024-07-03 11:13:00,YEG,buy,28,11.72,1.3008045873562755
TC001_250_5,C001,2024-07-03 09:46:00,PET,buy,72,27.24,8.749038318405496
TC001_250_9,C001,2024-07-03 13:08:00,YEG,sell,73,5.35,1.2094292001354165
TC001_250_11,C001,2024-07-03 14:58:00,CSV,sell,27,27.09,3.090646876992178
TC001_250_close,C001,2024-07-03 13:19:00,PET,sell,72,26.12,6.237087258695928
TC001_251_0,C001,2024-07-04 11:15:00,YEG,buy,52,11.78,1.0450996107282804
TC001_251_1,C001,2024-07-04 11:25:00,TCM,buy,41,45.95,9.370454599442587
TC001_251_2,C001,2024-07-04 09:58:00,YEG,buy,80,8.59,3.058813650511415
TC001_251_3,C001,2024-07-04 09:44:00,PET,buy,15,27.24,1.8133015900346208
TC001_251_4,C001,2024-07-04 09:08:00,TCM,buy,78,45.91,7.1675610257792215
TC001_251_5,C001,2024-07-04 11:16:00,TCM,buy,45,48.29,2.9784316889914937
TC001_251_6,C001,2024-07-04 11:02:00,TCM,buy,80,46.45,11.746438602159131
TC001_251_7,C001,2024-07-04 13:45:00,PET,sell,4,28.57,0.19583357720774613
TC001_251_8,C001,2024-07-04 14:59:00,YEG,sell,35,10.62,1.2488834151029908
TC001_251_10,C001,2024-07-04 13:15:00,TCM,sell,116,43.39,17.278861381123956
TC001_252_0,C001,2024-07-05 09:18:00,CSV,buy,43,32.73,4.798963622129863
TC001_252_1,C001,2024-07-05 11:23:00,PET,buy,63,26.15,1.6920074458970855
TC001_252_2,C001,2024-07-05 10:21:00,CSV,buy,25,36.54,4.277721919947826
TC001_252_3,C001,2024-07-05 09:36:00,FPT,buy,14,117.57,7.30714840264965
TC001_252_4,C001,2024-07-05 09:27:00,TCM,buy,20,47.14,4.058562885626249
TC001_252_5,C001,2024-07-05 11:12:00,CSV,buy,26,35.65,1.9445918153418968
TC001_252_6,C001,2024-07-05 09:56:00,PET,buy,48,27.24,1.928874892412879
TC001_252_11,C001,2024-07-05 14:27:00,CSV,sell,63,34.65,6.5777938153349185
TC001_252_13,C001,2024-07-05 14:01:00,PET,sell,111,23.62,11.595101759641734
TC001_252_close,C001,2024-07-05 14:00:00,FPT,sell,14,114.23,7.693844215658241
TC001_252_close,C001,2024-07-05 14:50:00,TCM,sell,20,44.1,3.7042798772656544
TC001_253_0,C001,2024-07-08 11:03:00,CSV,buy,63,35.02,9.32871051531489
TC001_253_1,C001,2024-07-08 09:56:00,TCM,buy,74,47.41,9.648225970174924
TC001_253_2,C001,2024-07-08 13:22:00,TCM,sell,74,44.29,14.618253680350827
TC001_253_3,C001,2024-07-08 13:09:00,CSV,sell,9,38.09,1.1423910409576563
TC001_254_0,C001,2024-07-09 09:34:00,PET,buy,25,28.57,2.0263411728884746
TC001_254_1,C001,2024-07-09 10:02:00,TCM,buy,35,47.41,7.064060633592513
TC001_254_2,C001,2024-07-09 11:07:00,YEG,buy,74,9.06,2.2149431243587103
TC001_254_4,C001,2024-07-09 14:04:00,YEG,sell,74,5.28,0.5329322721461012
TC001_254_5,C001,2024-07-09 14:50:00,TCM,sell,9,45.88,0.6754186712126325
TC001_254_close,C001,2024-07-09 14:32:00,PET,sell,25,31.67,3.498595337854116
TC001_255_0,C001,2024-07-10 11:00:00,YEG,buy,15,10.38,0.2747431408784643
TC001_255_1,C001,2024-07-10 10:46:00,PET,buy,39,31.19,5.081867900515184
TC001_255_2,C001,2024-07-10 10:44:00,YEG,buy,22,8.42,0.3396054813282521
TC001_255_3,C001,2024-07-10 10:15:00,YEG,buy,46,8.88,1.2699511241670767
TC001_255_4,C001,2024-07-10 09:30:00,PET,buy,41,28.13,5.165512075680265
TC001_255_5,C001,2024-07-10 11:20:00,PET,buy,14,25.69,1.1158255242028976
TC001_255_6,C001,2024-07-10 10:02:00,PET,buy,65,30.86,5.098656937693822
TC001_255_11,C001,2024-07-10 13:18:00,PET,sell,68,29.66,2.1148195887706316
TC001_255_13,C001,2024-07-10 14:42:00,YEG,sell,50,11.06,1.0392707037082733
TC001_256_0,C001,2024-07-11 11:05:00,TCM,buy,64,49.3,11.830315956308983
TC001_256_1,C001,2024-07-11 10:58:00,CSV,buy,54,39.35,3.3544094067735597
TC001_256_2,C001,2024-07-11 11:00:00,FPT,buy,62,112.74,10.96839812026102
TC001_256_3,C001,2024-07-11 09:17:00,YEG,buy,17,8.75,0.3738390899207597
TC001_256_4,C001,2024-07-11 11:20:00,TCM,buy,80,46.84,14.985421278636615
TC001_256_5,C001,2024-07-11 11:24:00,YEG,buy,35,8.73,0.46988206961436707
TC001_256_6,C001,2024-07-11 11:01:00,TCM,buy,65,47.32,6.769172834974832
TC001_256_8,C001,2024-07-11 14:20:00,FPT,sell,62,109.3,10.340242255317442
TC001_256_9,C001,2024-07-11 14:39:00,YEG,sell,52,8.08,1.350993959669359
TC001_256_10,C001,2024-07-11 13:27:00,TCM,sell,209,43.68,26.83105853832886
TC001_256_12,C001,2024-07-11 14:51:00,CSV,sell,6,36.98,0.4979055935504106
TC001_257_0,C001,2024-07-12 11:29:00,YEG,buy,49,9.04,0.5727286403170516
TC001_257_1,C001,2024-07-12 10:09:00,TCM,buy,72,46.61,7.961675106411972
TC001_257_2,C001,2024-07-12 11:17:00,FPT,buy,43,113.42,15.010881612551364
TC001_257_3,C001,2024-07-12 11:29:00,FPT,buy,48,111.62,9.593713272363647
TC001_257_4,C001,2024-07-12 10:26:00,TCM,buy,63,46.15,7.871159279676079
TC001_257_5,C001,2024-07-12 11:25:00,CSV,buy,52,38.43,3.9571134286849112
TC001_257_7,C001,2024-07-12 14:33:00,CSV,sell,33,36.83,3.2779068620902794
TC001_257_close,C001,2024-07-12 14:37:00,YEG,sell,49,9.27,1.9516209528893356
TC001_257_close,C001,2024-07-12 14:33:00,TCM,sell,135,46.43,10.109285446548839
TC001_257_close,C001,2024-07-12 14:17:00,FPT,sell,91,110.33,37.526255269680085
TC001_258_0,C001,2024-07-15 10:19:00,YEG,buy,30,9.63,1.2118162247090005
TC001_258_1,C001,2024-07-15 10:37:00,PET,buy,32,29.06,2.9726859788007602
TC001_258_2,C001,2024-07-15 10:58:00,PET,buy,55,25.33,5.860178455714496
TC001_258_3,C001,2024-07-15 10:23:00,FPT,buy,36,112.48,6.846097646823723
TC001_258_4,C001,2024-07-15 09:33:00,CSV,buy,19,39.11,1.644143605581251
TC001_258_5,C001,2024-07-15 10:46:00,YEG,buy,60,9.28,0.7427624915776364
TC001_258_6,C001,2024-07-15 13:47:00,FPT,sell,13,108.9,2.7364638503150305
TC001_258_8,C001,2024-07-15 14:57:00,YEG,sell,90,10.12,2.8291377398444006
TC001_258_11,C001,2024-07-15 14:46:00,PET,sell,50,28.33,5.273736364562647
TC001_258_12,C001,2024-07-15 14:35:00,CSV,sell,9,37.36,0.6142492413098252
TC001_259_0,C001,2024-07-16 09:10:00,YEG,buy,69,9.86,0.7668865800814755
TC001_259_1,C001,2024-07-16 10:48:00,YEG,buy,65,11.33,1.6016309477193997
TC001_259_2,C001,2024-07-16 11:02:00,PET,buy,10,28.77,0.38537747880684303
TC001_259_3,C001,2024-07-16 11:20:00,CSV,buy,43,38.86,7.00102414590816
TC001_259_4,C001,2024-07-16 11:16:00,CSV,buy,40,38.04,3.131446004866768
TC001_259_10,C001,2024-07-16 13:22:00,YEG,sell,74,13.3,2.1687036305396927
TC001_259_close,C001,2024-07-16 14:11:00,PET,sell,10,29.95,0.8117374637676119
TC001_259_close,C001,2024-07-16 14:13:00,CSV,sell,83,37.21,7.754701163428127
TC001_260_0,C001,2024-07-17 09:58:00,YEG,buy,63,9.31,1.9107484334436364
TC001_260_1,C001,2024-07-17 10:39:00,CSV,buy,19,35.41,0.8492994499854423
TC001_260_2,C001,2024-07-17 10:38:00,TCM,buy,80,44.94,4.1722228647381785
TC001_260_3,C001,2024-07-17 10:58:00,PET,buy,33,27.29,3.1835604638629995
TC001_260_4,C001,2024-07-17 13:16:00,YEG,sell,37,9.88,0.7846143267763438
TC001_260_5,C001,2024-07-17 14:42:00,PET,sell,33,24.08,1.558008136920549
TC001_260_6,C001,2024-07-17 14:50:00,TCM,sell,34,47.85,6.637719014563596
TC001_260_close,C001,2024-07-17 14:50:00,CSV,sell,19,38.6,3.5111535799851628
TC001_261_0,C001,2024-07-18 10:02:00,PET,buy,35,24.64,0.9726288818833163
TC001_261_1,C001,2024-07-18 11:05:00,FPT,buy,45,105.17,6.757019260044132
TC001_261_2,C001,2024-07-18 09:52:00,PET,buy,24,28.57,1.6404558704469274
TC001_261_3,C001,2024-07-18 10:26:00,FPT,buy,34,108.42,13.95869987787411
TC001_261_4,C001,2024-07-18 13:10:00,PET,sell,59,26.71,2.8324172555193594
TC001_261_close,C001,2024-07-18 14:56:00,FPT,sell,79,108.56,42.092215332195266
TC001_262_0,C001,2024-07-19 09:55:00,YEG,buy,11,10.09,0.13398131697114313
TC001_262_1,C001,2024-07-19 09:40:00,PET,buy,71,27.07,2.8556260541847496
TC001_262_2,C001,2024-07-19 09:25:00,PET,buy,44,28.92,2.948380879145493
TC001_262_3,C001,2024-07-19 14:04:00,YEG,sell,11,11.16,0.16082462589521265
TC001_262_close,C001,2024-07-19 13:41:00,PET,sell,115,25.13,10.253719096324073
TC001_263_0,C001,2024-07-22 09:52:00,FPT,buy,60,105.2,27.25325659539299
TC001_263_1,C001,2024-07-22 11:13:00,FPT,buy,66,106.86,15.812259991895797
TC001_263_2,C001,2024-07-22 10:01:00,PET,buy,45,27.49,2.7015272598663587
TC001_263_3,C001,2024-07-22 09:09:00,YEG,buy,52,10.09,2.472199802041166
TC001_263_4,C001,2024-07-22 11:26:00,PET,buy,21,27.08,2.2337992706164838
TC001_263_5,C001,2024-07-22 13:59:00,FPT,sell,66,102.08,21.119167315122436
TC001_263_8,C001,2024-07-22 13:44:00,PET,sell,66,25.27,1.942914785575018
TC001_263_close,C001,2024-07-22 14:51:00,YEG,sell,52,10.6,2.5146127770495417
TC001_264_0,C001,2024-07-23 11:04:00,CSV,buy,75,32.98,7.54835789168336
TC001_264_1,C001,2024-07-23 10:06:00,FPT,buy,40,106.38,10.2531347329833
TC001_264_2,C001,2024-07-23 09:31:00,TCM,buy,72,44.06,6.717193469082015
TC001_264_close,C001,2024-07-23 13:06:00,CSV,sell,75,29.91,8.104169417338444
TC001_264_close,C001,2024-07-23 13:20:00,FPT,sell,40,106.26,14.868456387751005
TC001_264_close,C001,2024-07-23 14:52:00,TCM,sell,72,40.94,10.05757966281835
TC001_265_0,C001,2024-07-24 10:44:00,TCM,buy,28,45.8,2.7509208506453677
TC001_265_1,C001,2024-07-24 11:18:00,YEG,buy,46,8.77,1.8871872343721594
TC001_265_2,C001,2024-07-24 11:15:00,TCM,buy,24,48.09,1.882314247004991
TC001_265_3,C001,2024-07-24 11:19:00,PET,buy,45,25.62,2.669024379076668
TC001_265_4,C001,2024-07-24 10:20:00,TCM,buy,55,43.24,11.821527657738656
TC001_265_5,C001,2024-07-24 09:59:00,TCM,buy,43,44.76,1.9519424194818753
TC001_265_6,C001,2024-07-24 14:28:00,TCM,sell,25,46.41,2.2180862928216865
TC001_265_11,C001,2024-07-24 14:08:00,YEG,sell,22,9.9,0.794265476406191
TC001_265_close,C001,2024-07-24 13:50:00,PET,sell,45,23.36,4.6360099304185916
TC001_266_0,C001,2024-07-25 10:57:00,TCM,buy,51,46.41,5.865059737495494
TC001_266_1,C001,2024-07-25 09:21:00,CSV,buy,37,36.29,1.9967651267829931
TC001_266_2,C001,2024-07-25 09:52:00,CSV,buy,64,38.73,11.589783069574398
TC001_266_3,C001,2024-07-25 09:07:00,TCM,buy,31,43.27,5.828746587596616
TC001_266_4,C001,2024-07-25 11:09:00,TCM,buy,11,40.0,1.654235660748282
TC001_266_6,C001,2024-07-25 14:16:00,TCM,sell,93,44.24,16.075622503277568
TC001_266_8,C001,2024-07-25 14:47:00,CSV,sell,101,36.87,11.41851986479858
TC001_267_0,C001,2024-07-26 10:20:00,PET,buy,76,26.01,4.42734388445331
TC001_267_1,C001,2024-07-26 09:23:00,TCM,buy,63,43.93,10.262965831550703
TC001_267_2,C001,2024-07-26 11:08:00,FPT,buy,72,108.5,33.158031033075204
TC001_267_4,C001,2024-07-26 14:29:00,PET,sell,76,27.98,6.099419061190659
TC001_267_5,C001,2024-07-26 14:38:00,FPT,sell,72,107.11,25.267130682277873
TC001_267_close,C001,2024-07-26 13:20:00,TCM,sell,63,47.67,14.372984881597194
TC001_268_0,C001,2024-07-29 11:24:00,CSV,buy,65,37.94,2.5470079102534777
TC001_268_1,C001,2024-07-29 11:24:00,TCM,buy,77,47.24,3.790097902477104
TC001_268_2,C001,2024-07-29 10:45:00,TCM,buy,52,44.5,4.65944941730192
TC001_268_3,C001,2024-07-29 11:13:00,FPT,buy,34,109.35,13.140695964589598
TC001_268_4,C001,2024-07-29 11:26:00,FPT,buy,35,112.39,6.5549351338330615
TC001_268_5,C001,2024-07-29 13:57:00,FPT,sell,69,106.96,35.81334738981685
TC001_268_6,C001,2024-07-29 13:18:00,TCM,sell,52,40.9,5.8581688880670315
TC001_268_close,C001,2024-07-29 13:14:00,CSV,sell,65,38.94,9.68943744643141
TC001_269_0,C001,2024-07-30 11:26:00,FPT,buy,59,110.58,21.92579002754921
